next,productId,year,month,units,avg,count,max,min,prev
15,1343,2017,3,34,4,8,12,1,3
2,1343,2017,4,15,2,7,5,1,34
17,1343,2017,5,2,1,2,1,1,15
7,1343,2017,6,17,2,8,5,1,2
9,1343,2017,7,7,1,6,2,1,17
29,1343,2017,8,9,1,7,2,1,7
24,1343,2017,9,29,2,10,8,1,9
42,1343,2017,10,24,3,7,12,1,29
28,1344,2017,1,13,1,8,4,1,41
31,1344,2017,2,28,4,7,12,1,13
16,1344,2017,3,31,5,6,14,1,28
13,1344,2017,4,16,2,6,8,1,31
31,1344,2017,5,13,3,4,4,1,16
22,1344,2017,6,31,2,12,8,1,13
37,1344,2017,7,22,2,10,4,1,31
57,1344,2017,8,37,4,8,12,2,22
71,1344,2017,9,57,4,14,24,1,37
63,1344,2017,10,71,5,14,12,1,57
14,1345,2017,1,1,1,1,1,1,28
17,1345,2017,2,14,4,3,12,1,1
21,1345,2017,3,17,2,8,6,1,14
5,1345,2017,4,21,2,8,9,1,17
7,1345,2017,5,5,2,2,4,1,21
12,1345,2017,6,7,1,7,1,1,5
12,1345,2017,7,12,1,7,4,1,7
53,1345,2017,8,12,2,5,4,2,12
24,1345,2017,9,53,5,10,24,1,12
25,1345,2017,10,24,3,7,8,1,53
5,1346,2017,1,4,1,4,1,1,12
18,1346,2017,2,5,2,2,4,1,4
14,1346,2017,3,18,2,7,4,1,5
7,1346,2017,4,14,2,6,4,1,18
13,1346,2017,5,7,2,3,4,1,14
9,1346,2017,6,13,2,5,4,1,7
2,1346,2017,7,9,1,7,3,1,13
27,1346,2017,8,2,2,1,2,2,9
38,1346,2017,9,27,3,7,8,1,2
25,1346,2017,10,38,3,11,10,1,27
143,1347,2017,1,378,31,12,120,1,117
38,1347,2017,2,143,20,7,91,1,378
16,1347,2017,3,38,4,8,10,1,143
118,1347,2017,4,16,4,4,8,1,38
21,1347,2017,5,118,14,8,50,3,16
19,1347,2017,6,21,4,5,8,2,118
53,1347,2017,7,19,4,4,10,2,21
59,1347,2017,8,53,8,6,25,3,19
48,1347,2017,9,59,9,6,20,5,53
16,1347,2017,10,48,6,7,20,1,59
196,1348,2017,1,500,35,14,150,2,633
32,1348,2017,2,196,21,9,71,1,500
23,1348,2017,3,32,6,5,16,3,196
77,1348,2017,4,23,5,4,10,3,32
22,1348,2017,5,77,12,6,55,1,23
31,1348,2017,6,22,7,3,15,1,77
79,1348,2017,7,31,4,7,13,1,22
31,1348,2017,8,79,13,6,50,2,31
5,1348,2017,9,31,5,6,10,1,79
55,1348,2017,10,5,1,4,2,1,31
514,1349,2017,1,923,57,16,601,5,296
274,1349,2017,2,514,28,18,145,1,923
388,1349,2017,3,274,16,17,67,1,514
382,1349,2017,4,388,21,18,150,1,274
463,1349,2017,5,382,19,20,113,1,388
529,1349,2017,6,463,25,18,205,1,382
326,1349,2017,7,529,31,17,204,2,463
590,1349,2017,8,326,17,19,100,1,529
978,1349,2017,9,590,28,21,200,2,326
317,1349,2017,10,978,51,19,724,3,590
159,1350,2017,1,79,6,13,18,1,47
95,1350,2017,2,159,14,11,65,3,79
113,1350,2017,3,95,9,10,50,1,159
114,1350,2017,4,113,12,9,50,3,95
73,1350,2017,5,114,8,14,21,1,113
46,1350,2017,6,73,5,14,10,1,114
83,1350,2017,7,46,5,9,14,1,73
64,1350,2017,8,83,5,14,10,1,46
76,1350,2017,9,64,8,8,20,1,83
93,1350,2017,10,76,5,14,14,1,64
270,1351,2017,1,212,17,12,62,3,224
133,1351,2017,2,270,15,17,68,2,212
304,1351,2017,3,133,9,14,52,1,270
367,1351,2017,4,304,23,13,160,1,133
232,1351,2017,5,367,28,13,200,2,304
124,1351,2017,6,232,12,19,60,2,367
190,1351,2017,7,124,8,14,25,2,232
235,1351,2017,8,190,12,15,70,1,124
665,1351,2017,9,235,13,18,100,1,190
148,1351,2017,10,665,36,18,520,1,235
475,1352,2017,1,610,32,19,112,2,445
759,1352,2017,2,475,23,20,100,5,610
511,1352,2017,3,759,30,25,213,1,475
658,1352,2017,4,511,25,20,63,1,759
869,1352,2017,5,658,28,23,95,1,511
934,1352,2017,6,869,36,24,122,3,658
1311,1352,2017,7,934,35,26,180,4,869
879,1352,2017,8,1311,54,24,205,3,934
765,1352,2017,9,879,33,26,120,2,1311
1499,1352,2017,10,765,30,25,105,1,879
719,1353,2017,1,763,40,19,112,1,591
888,1353,2017,2,719,34,21,135,3,763
731,1353,2017,3,888,38,23,215,1,719
1336,1353,2017,4,731,34,21,82,2,888
1071,1353,2017,5,1336,53,25,238,5,731
1440,1353,2017,6,1071,44,24,159,3,1336
1622,1353,2017,7,1440,55,26,290,5,1071
883,1353,2017,8,1622,70,23,195,7,1440
621,1353,2017,9,883,35,25,152,2,1622
899,1353,2017,10,621,25,24,63,4,883
456,1354,2017,1,571,25,22,150,1,316
971,1354,2017,2,456,24,19,110,1,571
494,1354,2017,3,971,38,25,186,1,456
1094,1354,2017,4,494,26,19,84,2,971
1264,1354,2017,5,1094,45,24,219,2,494
1506,1354,2017,6,1264,48,26,220,2,1094
1309,1354,2017,7,1506,60,25,250,2,1264
772,1354,2017,8,1309,56,23,299,1,1506
429,1354,2017,9,772,29,26,75,2,1309
895,1354,2017,10,429,17,25,73,1,772
426,1355,2017,1,633,37,17,200,1,201
1420,1355,2017,2,426,25,17,118,1,633
396,1355,2017,3,1420,64,22,544,1,426
619,1355,2017,4,396,28,14,110,1,1420
564,1355,2017,5,619,38,16,311,1,396
439,1355,2017,6,564,28,20,200,1,619
1058,1355,2017,7,439,27,16,120,1,564
950,1355,2017,8,1058,48,22,300,1,439
422,1355,2017,9,950,43,22,320,1,1058
758,1355,2017,10,422,21,20,110,1,950
989,1356,2017,1,1073,51,21,230,2,449
2715,1356,2017,2,989,47,21,300,1,1073
512,1356,2017,3,2715,113,24,830,3,989
1308,1356,2017,4,512,28,18,121,1,2715
2036,1356,2017,5,1308,52,25,302,2,512
1371,1356,2017,6,2036,81,25,355,3,1308
1896,1356,2017,7,1371,57,24,212,3,2036
2554,1356,2017,8,1896,72,26,400,1,1371
3098,1356,2017,9,2554,98,26,327,2,1896
1515,1356,2017,10,3098,140,22,942,2,2554
14,1357,2017,1,50,12,4,24,2,31
12,1357,2017,3,14,4,3,6,2,50
12,1357,2017,4,12,6,2,6,6,14
7,1357,2017,5,12,6,2,6,6,12
12,1357,2017,7,7,7,1,7,7,12
16,1357,2017,8,12,6,2,6,6,7
118,1357,2017,9,16,5,3,6,4,12
13,1357,2017,10,118,39,3,106,6,16
6,1358,2017,1,60,60,1,60,60,42
2,1358,2017,2,6,6,1,6,6,60
6,1358,2017,3,2,2,1,2,2,6
12,1358,2017,4,6,6,1,6,6,2
24,1358,2017,5,12,6,2,6,6,6
6,1358,2017,6,24,24,1,24,24,12
10,1358,2017,7,6,6,1,6,6,24
10,1358,2017,8,10,5,2,6,4,6
12,1358,2017,9,10,5,2,7,3,10
22,1358,2017,10,12,6,2,6,6,10
6,1359,2017,1,54,10,5,12,6,18
6,1359,2017,3,6,6,1,6,6,54
1,1359,2017,4,6,6,1,6,6,6
6,1359,2017,6,1,1,1,1,1,6
4,1359,2017,7,6,6,1,6,6,1
6,1359,2017,9,4,4,1,4,4,6
6,1359,2017,10,6,6,1,6,6,4
18,1360,2017,1,60,15,4,36,6,18
30,1360,2017,3,18,6,3,6,6,60
19,1360,2017,4,30,7,4,12,6,18
7,1360,2017,5,19,4,4,6,2,30
21,1360,2017,6,7,3,2,6,1,19
6,1360,2017,7,21,5,4,7,2,7
10,1360,2017,8,6,6,1,6,6,21
31,1360,2017,9,10,5,2,6,4,6
24,1360,2017,10,31,5,6,6,1,10
2,1361,2017,1,36,12,3,12,12,60
12,1361,2017,3,2,2,1,2,2,36
2,1361,2017,4,12,12,1,12,12,2
6,1361,2017,5,2,2,1,2,2,12
3,1361,2017,7,6,6,1,6,6,2
6,1361,2017,9,3,3,1,3,3,6
8,1361,2017,10,6,6,1,6,6,3
12,1362,2017,1,12,12,1,12,12,12
6,1362,2017,3,12,6,2,6,6,12
6,1362,2017,7,6,6,1,6,6,12
7,1362,2017,10,6,6,1,6,6,6
5,1363,2017,1,108,54,2,84,24,328
28,1363,2017,2,5,2,2,4,1,108
7,1363,2017,3,28,4,6,13,1,5
28,1363,2017,4,7,1,4,3,1,28
15,1363,2017,5,28,7,4,12,1,7
94,1363,2017,6,15,5,3,12,1,28
125,1363,2017,7,94,9,10,48,1,15
127,1363,2017,8,125,11,11,36,2,94
120,1363,2017,9,127,11,11,36,1,125
133,1363,2017,10,120,12,10,24,1,127
58,1364,2017,1,112,16,7,48,1,166
83,1364,2017,2,58,9,6,14,4,112
93,1364,2017,3,83,7,11,12,1,58
12,1364,2017,4,93,11,8,63,1,83
61,1364,2017,5,12,12,1,12,12,93
362,1364,2017,6,61,10,6,16,3,12
278,1364,2017,7,362,20,18,48,6,61
408,1364,2017,8,278,23,12,120,2,362
362,1364,2017,9,408,24,17,78,2,278
376,1364,2017,10,362,20,18,73,1,408
64,1365,2017,1,265,53,5,120,1,67
193,1365,2017,2,64,8,8,36,1,265
57,1365,2017,3,193,19,10,108,1,64
197,1365,2017,4,57,5,10,12,1,193
18,1365,2017,5,197,21,9,108,2,57
52,1365,2017,6,18,3,5,12,1,197
123,1365,2017,7,52,7,7,12,1,18
28,1365,2017,8,123,41,3,108,3,52
26,1365,2017,9,28,7,4,12,1,123
4,1365,2017,10,26,6,4,12,1,28
14,1366,2017,1,1,1,1,1,1,38
43,1366,2017,2,14,7,2,12,2,1
31,1366,2017,3,43,8,5,14,1,14
39,1366,2017,4,31,5,6,24,1,43
14,1366,2017,5,39,7,5,12,1,31
389,1366,2017,6,14,7,2,12,2,39
186,1366,2017,7,389,21,18,126,1,14
167,1366,2017,8,186,15,12,75,2,389
173,1366,2017,9,167,15,11,53,1,186
249,1366,2017,10,173,11,15,36,1,167
52,1367,2017,1,72,36,2,48,24,26
51,1367,2017,2,52,10,5,12,4,72
98,1367,2017,3,51,7,7,13,2,52
66,1367,2017,4,98,19,5,60,1,51
14,1367,2017,5,66,13,5,26,2,98
376,1367,2017,6,14,4,3,12,1,66
201,1367,2017,7,376,23,16,113,1,14
178,1367,2017,8,201,20,10,68,2,376
255,1367,2017,9,178,16,11,39,1,201
245,1367,2017,10,255,19,13,144,1,178
4,1368,2017,1,276,46,6,120,12,74
24,1368,2017,2,4,1,3,2,1,276
3,1368,2017,3,24,4,5,12,1,4
14,1368,2017,4,3,1,2,2,1,24
14,1368,2017,5,14,7,2,12,2,3
292,1368,2017,6,14,7,2,12,2,14
148,1368,2017,7,292,26,11,108,2,14
121,1368,2017,8,148,29,5,74,2,292
102,1368,2017,9,121,20,6,48,12,148
114,1368,2017,10,102,10,10,24,1,121
15,1369,2017,1,28,9,3,12,4,28
34,1369,2017,2,15,5,3,12,1,28
28,1369,2017,3,34,5,6,12,1,15
30,1369,2017,4,28,7,4,12,1,34
12,1369,2017,5,30,5,6,12,1,28
13,1369,2017,6,12,12,1,12,12,30
12,1369,2017,7,13,6,2,12,1,12
12,1369,2017,8,12,12,1,12,12,13
5,1369,2017,9,12,3,4,8,1,12
21,1369,2017,10,5,1,3,3,1,12
37,1370,2017,1,25,8,3,12,1,19
46,1370,2017,2,37,7,5,12,1,25
1,1370,2017,3,46,6,7,26,1,37
17,1370,2017,4,1,1,1,1,1,46
2,1370,2017,5,17,5,3,12,1,1
3,1370,2017,6,2,2,1,2,2,17
14,1370,2017,7,3,1,2,2,1,2
7,1370,2017,8,14,4,3,6,2,3
24,1370,2017,9,7,1,5,2,1,14
36,1370,2017,10,24,4,6,12,1,7
3,1371,2017,2,14,4,3,12,1,1
15,1371,2017,3,3,1,2,2,1,14
15,1371,2017,4,15,7,2,12,3,3
4,1371,2017,5,15,5,3,12,1,15
8,1371,2017,7,4,1,3,2,1,15
3,1371,2017,8,8,2,3,6,1,4
7,1371,2017,9,3,1,2,2,1,8
2,1372,2017,1,12,12,1,12,12,12
5,1372,2017,2,2,1,2,1,1,12
1,1372,2017,3,5,1,3,2,1,2
1,1372,2017,6,1,1,1,1,1,5
13,1372,2017,7,1,1,1,1,1,1
2,1372,2017,8,13,6,2,12,1,1
27,1372,2017,9,2,2,1,2,2,13
26,1372,2017,10,27,6,4,12,1,2
26,1373,2017,2,2,1,2,1,1,24
14,1373,2017,3,26,4,6,14,1,2
24,1373,2017,4,14,4,3,12,1,26
2,1373,2017,5,24,12,2,12,12,14
3,1373,2017,6,2,2,1,2,2,24
38,1373,2017,7,3,1,3,1,1,2
29,1373,2017,8,38,5,7,12,1,3
23,1373,2017,9,29,5,5,12,1,38
4,1373,2017,10,23,4,5,12,1,29
17,1374,2017,1,7,2,3,4,1,12
9,1374,2017,2,17,5,3,12,1,7
2,1374,2017,3,9,1,5,3,1,17
3,1374,2017,4,2,1,2,1,1,9
12,1374,2017,5,3,1,3,1,1,2
4,1374,2017,6,12,12,1,12,12,3
2,1374,2017,7,4,2,2,3,1,12
44,1374,2017,8,2,1,2,1,1,4
16,1374,2017,9,44,6,7,14,1,2
5,1374,2017,10,16,4,4,12,1,44
523,1375,2017,1,293,18,16,80,1,613
956,1375,2017,2,523,24,21,105,3,293
467,1375,2017,3,956,39,24,201,6,523
1261,1375,2017,4,467,25,18,110,4,956
707,1375,2017,5,1261,52,24,234,2,467
563,1375,2017,6,707,29,24,140,1,1261
1238,1375,2017,7,563,24,23,101,1,707
1523,1375,2017,8,1238,49,25,254,4,563
595,1375,2017,9,1523,58,26,243,5,1238
1319,1375,2017,10,595,25,23,170,1,1523
189,1376,2017,1,36,3,10,12,1,38
63,1376,2017,2,189,31,6,144,1,36
61,1376,2017,3,63,9,7,16,2,189
58,1376,2017,4,61,8,7,25,2,63
108,1376,2017,5,58,7,8,18,1,61
69,1376,2017,6,108,13,8,72,1,58
88,1376,2017,7,69,6,10,24,1,108
116,1376,2017,8,88,11,8,13,3,69
32,1376,2017,9,116,11,10,25,1,88
19,1376,2017,10,32,4,8,13,1,116
86,1377,2017,1,130,7,18,48,1,108
83,1377,2017,2,86,6,13,15,1,130
156,1377,2017,3,83,5,16,12,1,86
137,1377,2017,4,156,8,19,18,2,83
128,1377,2017,5,137,6,20,20,1,156
593,1377,2017,6,128,8,16,48,1,137
176,1377,2017,7,593,37,16,241,1,128
284,1377,2017,8,176,10,17,48,1,593
211,1377,2017,9,284,12,22,144,1,176
117,1377,2017,10,211,11,19,55,1,284
9,1378,2017,1,16,2,6,10,1,9
14,1378,2017,2,9,3,3,4,2,16
7,1378,2017,3,14,2,7,4,1,9
24,1378,2017,4,7,2,3,3,2,14
2,1378,2017,5,24,3,7,10,2,7
5,1378,2017,6,2,1,2,1,1,24
5,1378,2017,7,5,1,3,2,1,2
121,1378,2017,8,5,1,3,2,1,5
15,1378,2017,9,121,13,9,100,1,5
12,1378,2017,10,15,5,3,10,2,121
196,1380,2017,1,42,8,5,36,1,6
346,1380,2017,2,196,24,8,144,1,42
45,1380,2017,3,346,57,6,156,4,196
16,1380,2017,4,45,7,6,12,1,346
18,1380,2017,5,16,4,4,12,1,45
25,1380,2017,6,18,3,5,12,1,16
15,1380,2017,7,25,8,3,12,1,18
65,1380,2017,8,15,7,2,12,3,25
29,1380,2017,9,65,10,6,16,1,15
17,1380,2017,10,29,5,5,13,1,65
696,1381,2017,1,522,37,14,126,1,705
999,1381,2017,2,696,53,13,174,1,522
321,1381,2017,3,999,52,19,264,1,696
622,1381,2017,4,321,18,17,81,1,999
918,1381,2017,5,622,36,17,192,1,321
483,1381,2017,6,918,48,19,145,2,622
597,1381,2017,7,483,23,21,96,2,918
554,1381,2017,8,597,39,15,264,2,483
713,1381,2017,9,554,29,19,74,1,597
636,1381,2017,10,713,33,21,240,1,554
216,1382,2017,1,276,34,8,72,12,547
408,1382,2017,2,216,27,8,48,12,276
216,1382,2017,3,408,24,17,72,12,216
636,1382,2017,4,216,27,8,48,12,408
612,1382,2017,5,636,53,12,288,12,216
441,1382,2017,6,612,68,9,264,12,636
613,1382,2017,7,441,55,8,204,24,612
547,1382,2017,8,613,51,12,288,1,441
825,1382,2017,9,547,42,13,192,1,613
783,1382,2017,10,825,41,20,216,2,547
97,1383,2017,1,86,21,4,60,2,266
116,1383,2017,2,97,19,5,50,3,86
476,1383,2017,3,116,16,7,40,1,97
195,1383,2017,4,476,119,4,262,2,116
47,1383,2017,5,195,21,9,101,1,476
221,1383,2017,6,47,11,4,31,2,195
212,1383,2017,7,221,20,11,100,1,47
99,1383,2017,8,212,30,7,100,2,221
334,1383,2017,9,99,14,7,33,2,212
521,1383,2017,10,334,22,15,100,1,99
79,1384,2017,1,14,7,2,12,2,37
47,1384,2017,2,79,19,4,50,5,14
36,1384,2017,3,47,9,5,17,1,79
6,1384,2017,4,36,12,3,12,12,47
204,1384,2017,5,6,3,2,4,2,36
140,1384,2017,6,204,40,5,100,6,6
111,1384,2017,7,140,28,5,100,1,204
52,1384,2017,8,111,37,3,100,2,140
132,1384,2017,9,52,6,8,18,1,111
314,1384,2017,10,132,18,7,100,3,52
87,1385,2017,1,86,28,3,48,2,127
84,1385,2017,2,87,29,3,50,6,86
24,1385,2017,3,84,16,5,36,1,87
153,1385,2017,4,24,12,2,12,12,84
117,1385,2017,5,153,13,11,50,1,24
249,1385,2017,6,117,16,7,60,2,153
17,1385,2017,7,249,49,5,100,1,117
224,1385,2017,8,17,4,4,9,2,249
207,1385,2017,9,224,20,11,100,2,17
482,1385,2017,10,207,18,11,103,1,224
12,1386,2017,1,24,12,2,12,12,59
48,1386,2017,3,12,12,1,12,12,24
12,1386,2017,4,48,48,1,48,48,12
54,1386,2017,5,12,12,1,12,12,48
38,1386,2017,7,54,13,4,24,6,12
23,1386,2017,8,38,12,3,20,6,54
72,1386,2017,9,23,3,6,13,1,38
113,1386,2017,10,72,9,8,24,2,23
839,1387,2017,1,915,38,24,181,1,1580
1290,1387,2017,2,839,34,24,150,3,915
1073,1387,2017,3,1290,49,26,217,5,839
994,1387,2017,4,1073,51,21,234,7,1290
688,1387,2017,5,994,39,25,165,2,1073
1057,1387,2017,6,688,26,26,134,2,994
753,1387,2017,7,1057,42,25,260,2,688
716,1387,2017,8,753,32,23,119,3,1057
1017,1387,2017,9,716,27,26,64,5,753
944,1387,2017,10,1017,39,26,227,2,716
62,1388,2017,1,39,2,14,8,1,35
53,1388,2017,2,62,3,20,10,1,39
50,1388,2017,3,53,2,18,9,1,62
95,1388,2017,4,50,3,13,8,1,53
58,1388,2017,5,95,5,16,32,1,50
56,1388,2017,6,58,4,13,20,2,95
42,1388,2017,7,56,2,19,10,1,58
80,1388,2017,8,42,2,16,8,1,56
61,1388,2017,9,80,5,15,44,1,42
58,1388,2017,10,61,3,18,13,1,80
35,1389,2017,1,64,8,8,33,1,12
39,1389,2017,2,35,4,8,10,1,64
30,1389,2017,3,39,3,13,6,1,35
53,1389,2017,4,30,3,9,6,1,39
23,1389,2017,5,53,4,11,10,2,30
30,1389,2017,6,23,2,8,7,1,53
37,1389,2017,7,30,3,8,9,1,23
32,1389,2017,8,37,4,9,12,1,30
37,1389,2017,9,32,6,5,16,3,37
40,1389,2017,10,37,5,7,22,1,32
84,1390,2017,1,77,8,9,32,1,12
48,1390,2017,2,84,7,11,32,1,77
55,1390,2017,3,48,6,8,16,1,84
56,1390,2017,4,55,5,10,16,1,48
44,1390,2017,5,56,6,9,17,1,55
75,1390,2017,6,44,4,10,16,1,56
53,1390,2017,7,75,10,7,32,1,44
66,1390,2017,8,53,4,12,12,1,75
50,1390,2017,9,66,9,7,20,1,53
35,1390,2017,10,50,4,11,16,1,66
97,1391,2017,1,87,6,14,37,1,45
143,1391,2017,2,97,5,17,17,1,87
267,1391,2017,3,143,6,22,17,1,97
217,1391,2017,4,267,13,20,39,1,143
368,1391,2017,5,217,11,19,33,1,267
195,1391,2017,6,368,15,24,43,1,217
236,1391,2017,7,195,8,23,24,1,368
153,1391,2017,8,236,13,17,102,2,195
172,1391,2017,9,153,9,16,27,1,236
12,1391,2017,10,172,12,14,57,1,153
5,1392,2017,1,21,2,9,6,1,20
25,1392,2017,2,5,1,3,3,1,21
12,1392,2017,3,25,4,6,12,1,5
15,1392,2017,4,12,3,4,6,2,25
15,1392,2017,5,15,2,7,7,1,12
22,1392,2017,6,15,2,6,6,1,15
32,1392,2017,7,22,4,5,12,1,15
10,1392,2017,8,32,4,8,7,1,22
24,1392,2017,9,10,2,4,5,1,32
19,1392,2017,10,24,2,9,6,1,10
80,1393,2017,1,224,18,12,180,1,45
95,1393,2017,2,80,6,12,16,1,224
98,1393,2017,3,95,5,16,16,1,80
114,1393,2017,4,98,5,17,13,1,95
90,1393,2017,5,114,6,19,14,1,98
65,1393,2017,6,90,5,16,18,1,114
76,1393,2017,7,65,4,16,12,1,90
84,1393,2017,8,76,4,18,11,1,65
148,1393,2017,9,84,4,17,18,1,76
62,1393,2017,10,148,8,17,61,1,84
37,1394,2017,1,38,4,8,16,1,11
37,1394,2017,2,37,4,9,8,1,38
51,1394,2017,3,37,3,12,5,1,37
104,1394,2017,4,51,4,11,12,1,37
87,1394,2017,5,104,6,16,20,1,51
52,1394,2017,6,87,7,12,16,1,104
33,1394,2017,7,52,4,12,12,1,87
26,1394,2017,8,33,4,7,9,2,52
27,1394,2017,9,26,4,6,6,3,33
39,1394,2017,10,27,3,9,5,1,26
105,1395,2017,1,99,11,9,36,1,43
209,1395,2017,2,105,9,11,24,1,99
253,1395,2017,3,209,12,17,50,1,105
397,1395,2017,4,253,13,19,54,3,209
275,1395,2017,5,397,18,21,98,2,253
268,1395,2017,6,275,15,18,66,2,397
135,1395,2017,7,268,14,18,96,1,275
32,1395,2017,8,135,10,13,48,1,268
39,1395,2017,9,32,4,7,13,1,135
113,1395,2017,10,39,3,10,12,1,32
76,1396,2017,1,119,9,13,30,2,28
255,1396,2017,2,76,7,10,18,1,119
280,1396,2017,3,255,15,17,66,1,76
279,1396,2017,4,280,16,17,54,1,255
214,1396,2017,5,279,12,23,48,2,280
123,1396,2017,6,214,12,17,54,1,279
93,1396,2017,7,123,8,15,42,1,214
26,1396,2017,8,93,8,11,31,1,123
28,1396,2017,9,26,3,8,6,1,93
60,1396,2017,10,28,4,6,12,1,26
51,1397,2017,1,78,11,7,20,2,25
175,1397,2017,2,51,5,10,12,1,78
185,1397,2017,3,175,15,11,54,1,51
336,1397,2017,4,185,12,15,54,4,175
193,1397,2017,5,336,14,23,98,3,185
90,1397,2017,6,193,13,14,61,1,336
57,1397,2017,7,90,8,11,48,1,193
25,1397,2017,8,57,11,5,24,3,90
8,1397,2017,9,25,6,4,13,1,57
112,1397,2017,10,8,1,5,4,1,25
39,1398,2017,1,6,2,3,3,1,40
150,1398,2017,2,39,6,6,16,2,6
41,1398,2017,3,150,21,7,72,8,39
95,1398,2017,4,41,10,4,16,1,150
116,1398,2017,5,95,10,9,36,1,41
51,1398,2017,6,116,14,8,73,1,95
28,1398,2017,7,51,4,11,12,1,116
46,1398,2017,8,28,7,4,12,3,51
84,1398,2017,9,46,5,8,8,1,28
59,1398,2017,10,84,7,12,33,1,46
251,1399,2017,1,549,28,19,109,2,164
269,1399,2017,2,251,17,14,68,1,549
33,1399,2017,3,269,26,10,100,3,251
231,1399,2017,4,33,4,7,12,1,269
176,1399,2017,5,231,21,11,60,3,33
160,1399,2017,6,176,12,14,36,2,231
296,1399,2017,7,160,11,14,36,2,176
61,1399,2017,8,296,26,11,100,2,160
98,1399,2017,9,61,15,4,24,1,296
249,1399,2017,10,98,9,10,24,1,61
79,1400,2017,1,60,15,4,30,10,48
220,1400,2017,2,79,15,5,20,9,60
152,1400,2017,3,220,24,9,60,10,79
259,1400,2017,4,152,16,9,20,2,220
215,1400,2017,5,259,32,8,110,2,152
182,1400,2017,6,215,19,11,40,6,259
152,1400,2017,7,182,20,9,41,1,215
170,1400,2017,8,152,13,11,20,3,182
163,1400,2017,9,170,17,10,26,1,152
327,1400,2017,10,163,18,9,70,2,170
390,1401,2017,1,181,16,11,40,2,66
198,1401,2017,2,390,48,8,200,20,181
82,1401,2017,3,198,19,10,40,3,390
282,1401,2017,4,82,13,6,20,1,198
256,1401,2017,5,282,20,14,50,2,82
151,1401,2017,6,256,17,15,60,1,282
400,1401,2017,7,151,13,11,20,2,256
155,1401,2017,8,400,33,12,220,2,151
237,1401,2017,9,155,14,11,25,1,400
269,1401,2017,10,237,18,13,60,1,155
43,1402,2017,1,20,10,2,10,10,22
62,1402,2017,2,43,10,4,20,3,20
23,1402,2017,3,62,12,5,20,2,43
40,1402,2017,4,23,5,4,10,1,62
3,1402,2017,5,40,13,3,20,10,23
19,1402,2017,6,3,1,2,2,1,40
20,1402,2017,7,19,6,3,10,4,3
1,1402,2017,8,20,20,1,20,20,19
13,1402,2017,9,1,1,1,1,1,20
38,1402,2017,10,13,6,2,10,3,1
39,1403,2017,1,98,16,6,24,10,91
174,1403,2017,2,39,9,4,24,2,98
143,1403,2017,3,174,17,10,50,2,39
162,1403,2017,4,143,14,10,48,1,174
238,1403,2017,5,162,23,7,30,12,143
104,1403,2017,6,238,18,13,40,1,162
66,1403,2017,7,104,11,9,34,1,238
290,1403,2017,8,66,9,7,24,1,104
93,1403,2017,9,290,26,11,78,1,66
181,1403,2017,10,93,8,11,25,1,290
103,1404,2017,1,80,20,4,30,10,105
1340,1404,2017,2,103,20,5,41,10,80
2641,1404,2017,3,1340,223,6,1202,12,103
353,1404,2017,4,2641,220,12,1200,6,1340
457,1404,2017,5,353,29,12,66,3,2641
173,1404,2017,6,457,28,16,100,3,353
101,1404,2017,7,173,17,10,30,1,457
79,1404,2017,8,101,12,8,40,1,173
126,1404,2017,9,79,13,6,20,3,101
299,1404,2017,10,126,25,5,66,10,79
100,1405,2017,1,33,4,7,8,2,94
80,1405,2017,2,100,11,9,20,2,33
63,1405,2017,3,80,5,14,17,1,100
63,1405,2017,4,63,5,11,9,1,80
97,1405,2017,5,63,9,7,20,2,63
30,1405,2017,6,97,7,13,16,1,63
18,1405,2017,7,30,5,6,11,1,97
91,1405,2017,8,18,3,6,8,1,30
123,1405,2017,9,91,9,10,16,1,18
147,1405,2017,10,123,15,8,64,1,91
8,1406,2017,1,15,2,7,6,1,9
20,1406,2017,2,8,1,5,2,1,15
6,1406,2017,3,20,2,10,4,1,8
10,1406,2017,4,6,2,3,2,2,20
5,1406,2017,5,10,2,4,4,1,6
3,1406,2017,6,5,2,2,4,1,10
10,1406,2017,7,3,1,2,2,1,5
13,1406,2017,10,10,2,4,6,1,3
10,1407,2017,1,18,2,9,4,1,17
32,1407,2017,2,10,1,7,3,1,18
21,1407,2017,3,32,3,10,7,1,10
22,1407,2017,4,21,2,8,5,1,32
28,1407,2017,5,22,2,10,5,1,21
3,1407,2017,6,28,3,8,12,1,22
2,1407,2017,7,3,1,3,1,1,28
80,1408,2017,1,127,21,6,48,1,386
146,1408,2017,2,80,16,5,25,3,127
24,1408,2017,3,146,36,4,48,24,80
49,1409,2017,1,25,4,6,8,1,115
45,1409,2017,2,49,8,6,12,1,25
12,1409,2017,3,45,6,7,12,1,49
69,1409,2017,4,12,4,3,6,3,45
14,1409,2017,5,69,17,4,48,1,12
26,1409,2017,7,14,3,4,6,1,69
22,1409,2017,8,26,3,7,8,1,14
37,1409,2017,9,22,4,5,9,1,26
51,1409,2017,10,37,6,6,12,2,22
2,1410,2017,1,12,6,2,6,6,3
3,1410,2017,2,2,1,2,1,1,12
19,1410,2017,3,3,3,1,3,3,2
1,1410,2017,4,19,6,3,12,1,3
6,1410,2017,6,1,1,1,1,1,19
7,1410,2017,7,6,6,1,6,6,1
26,1410,2017,9,7,2,3,3,2,6
23,1410,2017,10,26,3,8,6,1,7
3,1411,2017,2,7,3,2,6,1,18
