next,productId,year,month,units,avg,count,max,min,prev
589,1304,2017,2,278,17,16,105,1,440
231,1304,2017,3,589,26,22,144,1,278
541,1304,2017,4,231,17,13,49,1,589
567,1304,2017,5,541,22,24,258,1,231
226,1304,2017,6,567,29,19,195,1,541
371,1304,2017,7,226,11,19,29,1,567
407,1304,2017,8,371,17,21,96,1,226
367,1304,2017,9,407,19,21,102,1,371
522,1304,2017,10,367,15,24,96,1,407
295,1305,2017,1,105,11,9,51,1,2
262,1305,2017,2,295,22,13,144,1,105
42,1305,2017,3,262,16,16,96,1,295
203,1305,2017,4,42,8,5,13,1,262
28,1305,2017,5,203,16,12,60,1,42
60,1305,2017,6,28,4,6,12,1,203
84,1305,2017,7,60,5,11,12,1,28
187,1305,2017,8,84,7,12,24,1,60
37,1305,2017,9,187,12,15,60,1,84
78,1305,2017,10,37,6,6,14,1,187
222,1306,2017,1,350,26,13,144,5,87
158,1306,2017,2,222,31,7,146,2,350
54,1306,2017,3,158,15,10,97,1,222
23,1306,2017,4,54,7,7,16,1,158
131,1306,2017,5,23,5,4,8,2,54
59,1306,2017,6,131,13,10,48,1,23
112,1306,2017,7,59,9,6,20,1,131
161,1306,2017,8,112,16,7,48,8,59
250,1306,2017,9,161,14,11,48,1,112
144,1306,2017,10,250,19,13,48,2,161
141,1307,2017,1,57,6,9,16,1,33
167,1307,2017,2,141,14,10,48,1,57
36,1307,2017,3,167,12,13,96,1,141
35,1307,2017,4,36,7,5,16,1,167
151,1307,2017,5,35,5,7,8,1,36
50,1307,2017,6,151,15,10,97,1,35
48,1307,2017,7,50,7,7,15,2,151
47,1307,2017,8,48,9,5,16,8,50
124,1307,2017,9,47,3,12,8,1,48
85,1307,2017,10,124,11,11,48,2,47
626,1308,2017,1,477,26,18,104,2,175
406,1308,2017,2,626,48,13,201,1,477
265,1308,2017,3,406,23,17,97,1,626
195,1308,2017,4,265,26,10,152,1,406
539,1308,2017,5,195,21,9,96,1,265
231,1308,2017,6,539,28,19,99,2,195
286,1308,2017,7,231,21,11,49,2,539
498,1308,2017,8,286,22,13,56,1,231
251,1308,2017,9,498,27,18,153,1,286
397,1308,2017,10,251,14,17,96,1,498
110,1309,2017,1,56,7,8,16,2,18
159,1309,2017,2,110,12,9,48,1,56
47,1309,2017,3,159,17,9,96,1,110
33,1309,2017,4,47,7,6,16,3,159
55,1309,2017,5,33,6,5,13,2,47
9,1309,2017,6,55,6,9,12,1,33
53,1309,2017,7,9,4,2,8,1,55
22,1309,2017,8,53,8,6,16,2,9
59,1309,2017,9,22,5,4,8,1,53
55,1309,2017,10,59,7,8,16,2,22
355,1310,2017,1,37,6,6,14,2,166
156,1310,2017,2,355,59,6,288,2,37
135,1310,2017,3,156,15,10,48,1,355
139,1310,2017,4,135,16,8,26,5,156
97,1310,2017,5,139,15,9,48,1,135
131,1310,2017,6,97,12,8,24,1,139
400,1310,2017,7,131,16,8,32,2,97
134,1310,2017,8,400,44,9,288,2,131
162,1310,2017,9,134,22,6,96,1,400
81,1310,2017,10,162,20,8,48,2,134
28,1316,2017,1,100,25,4,60,3,24
51,1316,2017,2,28,9,3,12,4,100
36,1316,2017,3,51,8,6,12,1,28
40,1316,2017,4,36,12,3,12,12,51
12,1316,2017,5,40,10,4,12,4,36
15,1316,2017,6,12,12,1,12,12,40
25,1316,2017,7,15,7,2,12,3,12
49,1316,2017,8,25,8,3,12,1,15
14,1316,2017,9,49,12,4,24,1,25
8,1316,2017,10,14,4,3,12,1,49
36,1317,2017,1,120,20,6,24,12,84
36,1317,2017,2,36,12,3,12,12,120
12,1317,2017,3,36,12,3,12,12,36
25,1317,2017,4,12,12,1,12,12,36
40,1317,2017,5,25,8,3,12,1,12
84,1317,2017,6,40,13,3,24,4,25
85,1317,2017,7,84,14,6,26,2,40
146,1317,2017,8,85,21,4,48,1,84
110,1317,2017,9,146,20,7,24,2,85
55,1317,2017,10,110,15,7,48,2,146
3,1320,2017,1,168,24,7,24,24,372
50,1320,2017,2,3,3,1,3,3,168
18,1320,2017,3,50,12,4,24,2,3
25,1320,2017,4,18,9,2,12,6,50
6,1320,2017,5,25,6,4,12,1,18
17,1320,2017,6,6,6,1,6,6,25
24,1320,2017,7,17,5,3,12,2,6
12,1320,2017,8,24,24,1,24,24,17
2,1320,2017,9,12,12,1,12,12,24
17,1320,2017,10,2,2,1,2,2,12
495,1322,2017,1,329,23,14,60,6,528
207,1322,2017,2,495,45,11,294,2,329
115,1322,2017,3,207,13,15,36,1,495
289,1322,2017,4,115,12,9,24,1,207
333,1322,2017,5,289,28,10,144,1,115
296,1322,2017,6,333,22,15,144,2,289
203,1322,2017,7,296,21,14,156,1,333
212,1322,2017,8,203,15,13,48,1,296
306,1322,2017,9,212,12,17,50,1,203
421,1322,2017,10,306,20,15,160,1,212
34,1323,2017,1,70,10,7,30,3,15
42,1323,2017,2,34,5,6,13,1,70
21,1323,2017,3,42,7,6,16,1,34
847,1323,2017,4,21,3,6,6,1,42
31,1323,2017,5,847,211,4,756,1,21
29,1323,2017,6,31,3,8,6,1,847
8,1323,2017,7,29,4,7,6,1,31
91,1323,2017,8,8,2,3,6,1,29
102,1323,2017,9,91,6,14,13,1,8
37,1323,2017,10,102,8,12,24,2,91
39,1324,2017,1,63,10,6,30,3,14
26,1324,2017,2,39,6,6,12,2,63
16,1324,2017,3,26,5,5,12,1,39
938,1324,2017,4,16,5,3,8,2,26
30,1324,2017,5,938,134,7,900,1,16
34,1324,2017,6,30,7,4,12,6,938
14,1324,2017,7,34,4,8,7,1,30
77,1324,2017,8,14,3,4,6,1,34
57,1324,2017,9,77,7,10,24,1,14
23,1324,2017,10,57,5,10,12,1,77
292,1326,2017,1,153,9,16,23,1,164
292,1326,2017,2,292,22,13,66,4,153
126,1326,2017,3,292,19,15,122,1,292
422,1326,2017,4,126,12,10,19,1,292
251,1326,2017,5,422,24,17,186,3,126
89,1326,2017,6,251,14,17,66,1,422
223,1326,2017,7,89,5,15,27,1,251
364,1326,2017,8,223,14,15,66,1,89
295,1326,2017,9,364,20,18,123,1,223
162,1326,2017,10,295,17,17,67,1,364
80,1328,2017,1,82,11,7,60,2,29
95,1328,2017,2,80,16,5,60,5,82
48,1328,2017,3,95,19,5,50,4,80
89,1328,2017,4,48,8,6,12,5,95
89,1328,2017,5,89,12,7,60,2,48
44,1328,2017,6,89,14,6,36,5,89
58,1328,2017,7,44,8,5,30,2,89
36,1328,2017,8,58,14,4,30,6,44
44,1328,2017,9,36,7,5,15,1,58
6,1328,2017,10,44,14,3,30,4,36
644,1329,2017,1,689,36,19,150,1,760
734,1329,2017,2,644,37,17,110,2,689
582,1329,2017,3,734,33,22,140,1,644
940,1329,2017,4,582,32,18,122,2,734
758,1329,2017,5,940,42,22,250,5,582
600,1329,2017,6,758,30,25,114,1,940
869,1329,2017,7,600,27,22,133,4,758
631,1329,2017,8,869,36,24,120,3,600
818,1329,2017,9,631,26,24,110,1,869
706,1329,2017,10,818,37,22,244,2,631
498,1330,2017,1,443,24,18,114,1,318
797,1330,2017,2,498,35,14,126,1,443
347,1330,2017,3,797,36,22,124,1,498
492,1330,2017,4,347,23,15,111,3,797
869,1330,2017,5,492,41,12,204,2,347
468,1330,2017,6,869,41,21,131,4,492
889,1330,2017,7,468,19,24,110,1,869
545,1330,2017,8,889,46,19,203,2,468
515,1330,2017,9,545,22,24,100,1,889
1053,1330,2017,10,515,23,22,204,3,545
28,1331,2017,1,71,8,8,28,1,24
52,1331,2017,2,28,4,6,12,1,71
30,1331,2017,3,52,4,13,12,1,28
20,1331,2017,4,30,3,8,6,2,52
6,1331,2017,5,20,4,5,4,4,30
13,1331,2017,6,6,1,4,3,1,20
7,1331,2017,7,13,4,3,8,1,6
10,1331,2017,8,7,1,4,4,1,13
17,1331,2017,9,10,2,4,4,1,7
36,1331,2017,10,17,2,6,6,1,10
38,1332,2017,1,77,6,12,24,1,38
110,1332,2017,2,38,3,11,7,1,77
52,1332,2017,3,110,10,11,54,1,38
7,1332,2017,4,52,5,10,7,2,110
7,1332,2017,5,7,2,3,5,1,52
19,1332,2017,6,7,1,5,2,1,7
16,1332,2017,7,19,6,3,12,1,7
29,1332,2017,8,16,3,5,6,1,19
13,1332,2017,9,29,4,7,6,1,16
40,1332,2017,10,13,2,6,6,1,29
9,1333,2017,1,7,3,2,6,1,9
14,1333,2017,2,9,3,3,6,1,7
35,1333,2017,3,14,2,5,6,1,9
7,1333,2017,4,35,4,8,12,1,14
14,1333,2017,5,7,3,2,6,1,35
10,1333,2017,6,14,4,3,12,1,7
15,1333,2017,7,10,2,4,6,1,14
13,1333,2017,8,15,3,5,8,1,10
16,1333,2017,9,13,2,6,6,1,15
10,1333,2017,10,16,3,5,7,1,13
126,1334,2017,1,76,15,5,30,2,46
21,1334,2017,2,126,15,8,54,1,76
131,1334,2017,3,21,4,5,12,1,126
54,1334,2017,4,131,13,10,60,1,21
131,1334,2017,5,54,6,9,12,1,131
52,1334,2017,6,131,16,8,96,1,54
43,1334,2017,7,52,8,6,24,1,131
74,1334,2017,8,43,4,9,12,1,52
77,1334,2017,9,74,5,14,26,1,43
42,1334,2017,10,77,5,14,26,1,74
9,1335,2017,1,125,25,5,120,1,1
49,1335,2017,2,9,2,4,6,1,125
61,1335,2017,3,49,3,13,6,1,9
59,1335,2017,4,61,7,8,26,2,49
55,1335,2017,5,59,8,7,24,1,61
28,1335,2017,6,55,6,9,24,1,59
11,1335,2017,7,28,3,9,7,1,55
36,1335,2017,8,11,2,5,6,1,28
53,1335,2017,9,36,4,9,8,1,11
42,1335,2017,10,53,3,15,7,1,36
9,1336,2017,1,127,42,3,120,1,24
26,1336,2017,2,9,2,4,6,1,127
29,1336,2017,3,26,4,6,9,1,9
8,1336,2017,4,29,4,7,9,1,26
21,1336,2017,5,8,2,3,6,1,29
8,1336,2017,6,21,3,6,7,1,8
8,1336,2017,7,8,2,3,6,1,21
24,1336,2017,8,8,4,2,6,2,8
32,1336,2017,9,24,2,10,6,1,8
24,1336,2017,10,32,3,9,8,1,24
30,1337,2017,1,127,42,3,120,1,1
135,1337,2017,2,30,5,6,10,1,127
30,1337,2017,3,135,19,7,120,1,30
14,1337,2017,4,30,5,6,12,1,135
40,1337,2017,5,14,3,4,6,1,30
25,1337,2017,6,40,6,6,24,1,14
9,1337,2017,7,25,25,1,25,25,40
14,1337,2017,8,9,3,3,6,1,25
14,1337,2017,9,14,2,6,6,1,9
6,1337,2017,10,14,3,4,6,1,14
16,1338,2017,1,68,17,4,32,6,5
44,1338,2017,2,16,2,6,6,1,68
74,1338,2017,3,44,5,8,24,1,16
56,1338,2017,4,74,10,7,25,1,44
43,1338,2017,5,56,7,8,24,1,74
13,1338,2017,6,43,5,8,24,1,56
63,1338,2017,7,13,4,3,8,1,43
77,1338,2017,8,63,15,4,48,1,13
28,1338,2017,9,77,9,8,48,1,63
28,1338,2017,10,28,2,10,6,1,77
32,1339,2017,1,32,4,8,14,1,33
16,1339,2017,2,32,3,10,8,2,32
9,1339,2017,3,16,2,6,4,2,32
40,1339,2017,4,9,3,3,4,2,16
14,1339,2017,5,40,4,9,10,1,9
30,1339,2017,6,14,2,6,6,1,40
58,1339,2017,7,30,3,8,13,1,14
300,1339,2017,8,58,11,5,31,2,30
16,1339,2017,9,300,33,9,220,1,58
130,1339,2017,10,16,3,5,10,1,300
76,1340,2017,1,21,1,11,6,1,34
34,1340,2017,2,76,6,11,22,1,21
27,1340,2017,3,34,3,10,12,2,76
44,1340,2017,4,27,2,10,10,1,34
29,1340,2017,5,44,4,11,11,1,27
34,1340,2017,6,29,3,8,10,1,44
15,1340,2017,7,34,3,9,12,1,29
214,1340,2017,8,15,3,5,8,1,34
94,1340,2017,9,214,16,13,170,1,15
76,1340,2017,10,94,7,12,24,1,214
220,1341,2017,1,337,17,19,100,1,125
304,1341,2017,2,220,14,15,68,1,337
212,1341,2017,3,304,12,24,50,1,220
245,1341,2017,4,212,15,14,50,1,304
153,1341,2017,5,245,12,19,74,1,212
111,1341,2017,6,153,8,18,52,1,245
357,1341,2017,7,111,6,18,18,1,153
364,1341,2017,8,357,17,20,60,2,111
322,1341,2017,9,364,19,19,108,1,357
656,1341,2017,10,322,14,23,76,2,364
59,1342,2017,1,24,3,7,12,1,75
67,1342,2017,2,59,6,9,24,1,24
36,1342,2017,3,67,6,11,14,1,59
76,1342,2017,4,36,2,14,12,1,67
34,1342,2017,5,76,12,6,50,1,36
28,1342,2017,6,34,3,11,8,1,76
44,1342,2017,7,28,2,13,4,1,34
73,1342,2017,8,44,3,13,12,1,28
110,1342,2017,9,73,4,17,12,1,44
134,1342,2017,10,110,7,14,48,1,73
3,1343,2017,1,8,1,5,4,1,9
34,1343,2017,2,3,3,1,3,3,8
15,1343,2017,3,34,4,8,12,1,3
2,1343,2017,4,15,2,7,5,1,34
17,1343,2017,5,2,1,2,1,1,15
7,1343,2017,6,17,2,8,5,1,2
9,1343,2017,7,7,1,6,2,1,17
29,1343,2017,8,9,1,7,2,1,7
24,1343,2017,9,29,2,10,8,1,9
42,1343,2017,10,24,3,7,12,1,29
28,1344,2017,1,13,1,8,4,1,41
31,1344,2017,2,28,4,7,12,1,13
16,1344,2017,3,31,5,6,14,1,28
13,1344,2017,4,16,2,6,8,1,31
31,1344,2017,5,13,3,4,4,1,16
22,1344,2017,6,31,2,12,8,1,13
37,1344,2017,7,22,2,10,4,1,31
57,1344,2017,8,37,4,8,12,2,22
71,1344,2017,9,57,4,14,24,1,37
63,1344,2017,10,71,5,14,12,1,57
14,1345,2017,1,1,1,1,1,1,28
17,1345,2017,2,14,4,3,12,1,1
21,1345,2017,3,17,2,8,6,1,14
5,1345,2017,4,21,2,8,9,1,17
7,1345,2017,5,5,2,2,4,1,21
12,1345,2017,6,7,1,7,1,1,5
12,1345,2017,7,12,1,7,4,1,7
53,1345,2017,8,12,2,5,4,2,12
24,1345,2017,9,53,5,10,24,1,12
25,1345,2017,10,24,3,7,8,1,53
5,1346,2017,1,4,1,4,1,1,12
18,1346,2017,2,5,2,2,4,1,4
14,1346,2017,3,18,2,7,4,1,5
7,1346,2017,4,14,2,6,4,1,18
13,1346,2017,5,7,2,3,4,1,14
9,1346,2017,6,13,2,5,4,1,7
2,1346,2017,7,9,1,7,3,1,13
27,1346,2017,8,2,2,1,2,2,9
38,1346,2017,9,27,3,7,8,1,2
25,1346,2017,10,38,3,11,10,1,27
143,1347,2017,1,378,31,12,120,1,117
38,1347,2017,2,143,20,7,91,1,378
16,1347,2017,3,38,4,8,10,1,143
118,1347,2017,4,16,4,4,8,1,38
21,1347,2017,5,118,14,8,50,3,16
19,1347,2017,6,21,4,5,8,2,118
53,1347,2017,7,19,4,4,10,2,21
59,1347,2017,8,53,8,6,25,3,19
48,1347,2017,9,59,9,6,20,5,53
16,1347,2017,10,48,6,7,20,1,59
196,1348,2017,1,500,35,14,150,2,633
32,1348,2017,2,196,21,9,71,1,500
23,1348,2017,3,32,6,5,16,3,196
77,1348,2017,4,23,5,4,10,3,32
22,1348,2017,5,77,12,6,55,1,23
31,1348,2017,6,22,7,3,15,1,77
79,1348,2017,7,31,4,7,13,1,22
31,1348,2017,8,79,13,6,50,2,31
5,1348,2017,9,31,5,6,10,1,79
55,1348,2017,10,5,1,4,2,1,31
514,1349,2017,1,923,57,16,601,5,296
274,1349,2017,2,514,28,18,145,1,923
388,1349,2017,3,274,16,17,67,1,514
382,1349,2017,4,388,21,18,150,1,274
463,1349,2017,5,382,19,20,113,1,388
529,1349,2017,6,463,25,18,205,1,382
326,1349,2017,7,529,31,17,204,2,463
590,1349,2017,8,326,17,19,100,1,529
978,1349,2017,9,590,28,21,200,2,326
317,1349,2017,10,978,51,19,724,3,590
159,1350,2017,1,79,6,13,18,1,47
95,1350,2017,2,159,14,11,65,3,79
113,1350,2017,3,95,9,10,50,1,159
114,1350,2017,4,113,12,9,50,3,95
73,1350,2017,5,114,8,14,21,1,113
46,1350,2017,6,73,5,14,10,1,114
83,1350,2017,7,46,5,9,14,1,73
64,1350,2017,8,83,5,14,10,1,46
76,1350,2017,9,64,8,8,20,1,83
93,1350,2017,10,76,5,14,14,1,64
270,1351,2017,1,212,17,12,62,3,224
133,1351,2017,2,270,15,17,68,2,212
304,1351,2017,3,133,9,14,52,1,270
367,1351,2017,4,304,23,13,160,1,133
232,1351,2017,5,367,28,13,200,2,304
124,1351,2017,6,232,12,19,60,2,367
190,1351,2017,7,124,8,14,25,2,232
235,1351,2017,8,190,12,15,70,1,124
665,1351,2017,9,235,13,18,100,1,190
148,1351,2017,10,665,36,18,520,1,235
475,1352,2017,1,610,32,19,112,2,445
759,1352,2017,2,475,23,20,100,5,610
511,1352,2017,3,759,30,25,213,1,475
658,1352,2017,4,511,25,20,63,1,759
869,1352,2017,5,658,28,23,95,1,511
934,1352,2017,6,869,36,24,122,3,658
1311,1352,2017,7,934,35,26,180,4,869
879,1352,2017,8,1311,54,24,205,3,934
765,1352,2017,9,879,33,26,120,2,1311
1499,1352,2017,10,765,30,25,105,1,879
719,1353,2017,1,763,40,19,112,1,591
888,1353,2017,2,719,34,21,135,3,763
731,1353,2017,3,888,38,23,215,1,719
1336,1353,2017,4,731,34,21,82,2,888
1071,1353,2017,5,1336,53,25,238,5,731
1440,1353,2017,6,1071,44,24,159,3,1336
1622,1353,2017,7,1440,55,26,290,5,1071
883,1353,2017,8,1622,70,23,195,7,1440
621,1353,2017,9,883,35,25,152,2,1622
899,1353,2017,10,621,25,24,63,4,883
456,1354,2017,1,571,25,22,150,1,316
971,1354,2017,2,456,24,19,110,1,571
494,1354,2017,3,971,38,25,186,1,456
1094,1354,2017,4,494,26,19,84,2,971
1264,1354,2017,5,1094,45,24,219,2,494
1506,1354,2017,6,1264,48,26,220,2,1094
1309,1354,2017,7,1506,60,25,250,2,1264
772,1354,2017,8,1309,56,23,299,1,1506
429,1354,2017,9,772,29,26,75,2,1309
895,1354,2017,10,429,17,25,73,1,772
426,1355,2017,1,633,37,17,200,1,201
1420,1355,2017,2,426,25,17,118,1,633
396,1355,2017,3,1420,64,22,544,1,426
619,1355,2017,4,396,28,14,110,1,1420
564,1355,2017,5,619,38,16,311,1,396
439,1355,2017,6,564,28,20,200,1,619
1058,1355,2017,7,439,27,16,120,1,564
950,1355,2017,8,1058,48,22,300,1,439
422,1355,2017,9,950,43,22,320,1,1058
758,1355,2017,10,422,21,20,110,1,950
989,1356,2017,1,1073,51,21,230,2,449
2715,1356,2017,2,989,47,21,300,1,1073
512,1356,2017,3,2715,113,24,830,3,989
1308,1356,2017,4,512,28,18,121,1,2715
2036,1356,2017,5,1308,52,25,302,2,512
1371,1356,2017,6,2036,81,25,355,3,1308
1896,1356,2017,7,1371,57,24,212,3,2036
2554,1356,2017,8,1896,72,26,400,1,1371
3098,1356,2017,9,2554,98,26,327,2,1896
1515,1356,2017,10,3098,140,22,942,2,2554
6,1358,2017,1,60,60,1,60,60,42
2,1358,2017,2,6,6,1,6,6,60
6,1358,2017,3,2,2,1,2,2,6
12,1358,2017,4,6,6,1,6,6,2
24,1358,2017,5,12,6,2,6,6,6
6,1358,2017,6,24,24,1,24,24,12
10,1358,2017,7,6,6,1,6,6,24
10,1358,2017,8,10,5,2,6,4,6
12,1358,2017,9,10,5,2,7,3,10
22,1358,2017,10,12,6,2,6,6,10
5,1363,2017,1,108,54,2,84,24,328
28,1363,2017,2,5,2,2,4,1,108
7,1363,2017,3,28,4,6,13,1,5
28,1363,2017,4,7,1,4,3,1,28
15,1363,2017,5,28,7,4,12,1,7
94,1363,2017,6,15,5,3,12,1,28
125,1363,2017,7,94,9,10,48,1,15
127,1363,2017,8,125,11,11,36,2,94
120,1363,2017,9,127,11,11,36,1,125
133,1363,2017,10,120,12,10,24,1,127
58,1364,2017,1,112,16,7,48,1,166
83,1364,2017,2,58,9,6,14,4,112
93,1364,2017,3,83,7,11,12,1,58
12,1364,2017,4,93,11,8,63,1,83
61,1364,2017,5,12,12,1,12,12,93
362,1364,2017,6,61,10,6,16,3,12
278,1364,2017,7,362,20,18,48,6,61
408,1364,2017,8,278,23,12,120,2,362
362,1364,2017,9,408,24,17,78,2,278
376,1364,2017,10,362,20,18,73,1,408
64,1365,2017,1,265,53,5,120,1,67
193,1365,2017,2,64,8,8,36,1,265
57,1365,2017,3,193,19,10,108,1,64
197,1365,2017,4,57,5,10,12,1,193
18,1365,2017,5,197,21,9,108,2,57
52,1365,2017,6,18,3,5,12,1,197
123,1365,2017,7,52,7,7,12,1,18
28,1365,2017,8,123,41,3,108,3,52
26,1365,2017,9,28,7,4,12,1,123
4,1365,2017,10,26,6,4,12,1,28
14,1366,2017,1,1,1,1,1,1,38
43,1366,2017,2,14,7,2,12,2,1
31,1366,2017,3,43,8,5,14,1,14
39,1366,2017,4,31,5,6,24,1,43
14,1366,2017,5,39,7,5,12,1,31
389,1366,2017,6,14,7,2,12,2,39
186,1366,2017,7,389,21,18,126,1,14
167,1366,2017,8,186,15,12,75,2,389
173,1366,2017,9,167,15,11,53,1,186
249,1366,2017,10,173,11,15,36,1,167
52,1367,2017,1,72,36,2,48,24,26
51,1367,2017,2,52,10,5,12,4,72
98,1367,2017,3,51,7,7,13,2,52
66,1367,2017,4,98,19,5,60,1,51
14,1367,2017,5,66,13,5,26,2,98
376,1367,2017,6,14,4,3,12,1,66
201,1367,2017,7,376,23,16,113,1,14
178,1367,2017,8,201,20,10,68,2,376
255,1367,2017,9,178,16,11,39,1,201
245,1367,2017,10,255,19,13,144,1,178
4,1368,2017,1,276,46,6,120,12,74
24,1368,2017,2,4,1,3,2,1,276
3,1368,2017,3,24,4,5,12,1,4
14,1368,2017,4,3,1,2,2,1,24
14,1368,2017,5,14,7,2,12,2,3
292,1368,2017,6,14,7,2,12,2,14
148,1368,2017,7,292,26,11,108,2,14
121,1368,2017,8,148,29,5,74,2,292
102,1368,2017,9,121,20,6,48,12,148
114,1368,2017,10,102,10,10,24,1,121
15,1369,2017,1,28,9,3,12,4,28
34,1369,2017,2,15,5,3,12,1,28
28,1369,2017,3,34,5,6,12,1,15
30,1369,2017,4,28,7,4,12,1,34
12,1369,2017,5,30,5,6,12,1,28
13,1369,2017,6,12,12,1,12,12,30
12,1369,2017,7,13,6,2,12,1,12
12,1369,2017,8,12,12,1,12,12,13
5,1369,2017,9,12,3,4,8,1,12
21,1369,2017,10,5,1,3,3,1,12
37,1370,2017,1,25,8,3,12,1,19
46,1370,2017,2,37,7,5,12,1,25
1,1370,2017,3,46,6,7,26,1,37
17,1370,2017,4,1,1,1,1,1,46
2,1370,2017,5,17,5,3,12,1,1
3,1370,2017,6,2,2,1,2,2,17
14,1370,2017,7,3,1,2,2,1,2
7,1370,2017,8,14,4,3,6,2,3
24,1370,2017,9,7,1,5,2,1,14
36,1370,2017,10,24,4,6,12,1,7
17,1374,2017,1,7,2,3,4,1,12
9,1374,2017,2,17,5,3,12,1,7
2,1374,2017,3,9,1,5,3,1,17
3,1374,2017,4,2,1,2,1,1,9
12,1374,2017,5,3,1,3,1,1,2
4,1374,2017,6,12,12,1,12,12,3
2,1374,2017,7,4,2,2,3,1,12
44,1374,2017,8,2,1,2,1,1,4
16,1374,2017,9,44,6,7,14,1,2
5,1374,2017,10,16,4,4,12,1,44
523,1375,2017,1,293,18,16,80,1,613
956,1375,2017,2,523,24,21,105,3,293
467,1375,2017,3,956,39,24,201,6,523
1261,1375,2017,4,467,25,18,110,4,956
707,1375,2017,5,1261,52,24,234,2,467
563,1375,2017,6,707,29,24,140,1,1261
1238,1375,2017,7,563,24,23,101,1,707
1523,1375,2017,8,1238,49,25,254,4,563
595,1375,2017,9,1523,58,26,243,5,1238
1319,1375,2017,10,595,25,23,170,1,1523
189,1376,2017,1,36,3,10,12,1,38
63,1376,2017,2,189,31,6,144,1,36
61,1376,2017,3,63,9,7,16,2,189
58,1376,2017,4,61,8,7,25,2,63
108,1376,2017,5,58,7,8,18,1,61
69,1376,2017,6,108,13,8,72,1,58
88,1376,2017,7,69,6,10,24,1,108
116,1376,2017,8,88,11,8,13,3,69
32,1376,2017,9,116,11,10,25,1,88
19,1376,2017,10,32,4,8,13,1,116
86,1377,2017,1,130,7,18,48,1,108
83,1377,2017,2,86,6,13,15,1,130
156,1377,2017,3,83,5,16,12,1,86
137,1377,2017,4,156,8,19,18,2,83
128,1377,2017,5,137,6,20,20,1,156
593,1377,2017,6,128,8,16,48,1,137
176,1377,2017,7,593,37,16,241,1,128
284,1377,2017,8,176,10,17,48,1,593
211,1377,2017,9,284,12,22,144,1,176
117,1377,2017,10,211,11,19,55,1,284
9,1378,2017,1,16,2,6,10,1,9
14,1378,2017,2,9,3,3,4,2,16
7,1378,2017,3,14,2,7,4,1,9
24,1378,2017,4,7,2,3,3,2,14
2,1378,2017,5,24,3,7,10,2,7
5,1378,2017,6,2,1,2,1,1,24
5,1378,2017,7,5,1,3,2,1,2
121,1378,2017,8,5,1,3,2,1,5
15,1378,2017,9,121,13,9,100,1,5
12,1378,2017,10,15,5,3,10,2,121
196,1380,2017,1,42,8,5,36,1,6
346,1380,2017,2,196,24,8,144,1,42
45,1380,2017,3,346,57,6,156,4,196
16,1380,2017,4,45,7,6,12,1,346
18,1380,2017,5,16,4,4,12,1,45
25,1380,2017,6,18,3,5,12,1,16
15,1380,2017,7,25,8,3,12,1,18
65,1380,2017,8,15,7,2,12,3,25
29,1380,2017,9,65,10,6,16,1,15
17,1380,2017,10,29,5,5,13,1,65
696,1381,2017,1,522,37,14,126,1,705
999,1381,2017,2,696,53,13,174,1,522
321,1381,2017,3,999,52,19,264,1,696
622,1381,2017,4,321,18,17,81,1,999
918,1381,2017,5,622,36,17,192,1,321
483,1381,2017,6,918,48,19,145,2,622
597,1381,2017,7,483,23,21,96,2,918
554,1381,2017,8,597,39,15,264,2,483
713,1381,2017,9,554,29,19,74,1,597
636,1381,2017,10,713,33,21,240,1,554
216,1382,2017,1,276,34,8,72,12,547
408,1382,2017,2,216,27,8,48,12,276
216,1382,2017,3,408,24,17,72,12,216
636,1382,2017,4,216,27,8,48,12,408
612,1382,2017,5,636,53,12,288,12,216
441,1382,2017,6,612,68,9,264,12,636
613,1382,2017,7,441,55,8,204,24,612
547,1382,2017,8,613,51,12,288,1,441
825,1382,2017,9,547,42,13,192,1,613
783,1382,2017,10,825,41,20,216,2,547
97,1383,2017,1,86,21,4,60,2,266
116,1383,2017,2,97,19,5,50,3,86
476,1383,2017,3,116,16,7,40,1,97
195,1383,2017,4,476,119,4,262,2,116
47,1383,2017,5,195,21,9,101,1,476
221,1383,2017,6,47,11,4,31,2,195
212,1383,2017,7,221,20,11,100,1,47
99,1383,2017,8,212,30,7,100,2,221
334,1383,2017,9,99,14,7,33,2,212
521,1383,2017,10,334,22,15,100,1,99
79,1384,2017,1,14,7,2,12,2,37
47,1384,2017,2,79,19,4,50,5,14
36,1384,2017,3,47,9,5,17,1,79
6,1384,2017,4,36,12,3,12,12,47
204,1384,2017,5,6,3,2,4,2,36
140,1384,2017,6,204,40,5,100,6,6
111,1384,2017,7,140,28,5,100,1,204
52,1384,2017,8,111,37,3,100,2,140
132,1384,2017,9,52,6,8,18,1,111
314,1384,2017,10,132,18,7,100,3,52
87,1385,2017,1,86,28,3,48,2,127
84,1385,2017,2,87,29,3,50,6,86
24,1385,2017,3,84,16,5,36,1,87
153,1385,2017,4,24,12,2,12,12,84
117,1385,2017,5,153,13,11,50,1,24
249,1385,2017,6,117,16,7,60,2,153
17,1385,2017,7,249,49,5,100,1,117
224,1385,2017,8,17,4,4,9,2,249
207,1385,2017,9,224,20,11,100,2,17
482,1385,2017,10,207,18,11,103,1,224
839,1387,2017,1,915,38,24,181,1,1580
1290,1387,2017,2,839,34,24,150,3,915
1073,1387,2017,3,1290,49,26,217,5,839
